id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
671842,optima,29.0,masculino,soltero,,14.0,66054.0,35652.0,30402.0,3.0,1.0,,95000.0,45.0,4.0,fiduciaria,15.89
820482,privada,38.0,masculino,casado,,0.0,270309.0,107011.0,163298.0,456753.0,1.0,7115.8,232000.0,87.0,3.0,fiduciaria_prendas,7.41
396377,optima,41.0,masculino,casado,32029.0,5.0,590624.0,577981.0,12643.0,3.0,0.0,413090.55,869000.0,53.0,4.0,fiduciaria,13.79
644315,premier,42.0,masculino,casado,79506.0,0.0,1491636.0,1437398.0,54238.0,3.0,6.0,238642.24,16000.0,16.0,3.0,autoliquidable,7.39
659110,premier,40.0,femenino,divorciado,83096.0,22.0,1151004.0,698486.0,452518.0,6.0,3.0,151733.77,212000.0,60.0,3.0,fiduciaria_prendas,7.82
243220,optima,24.0,masculino,casado,141044.0,4.0,338279.0,332803.0,5476.0,2.0,2.0,440549.23,95000.0,45.0,6.0,fiduciaria,14.36
538871,optima,35.0,masculino,soltero,67348.0,20.0,288483.0,280458.0,8025.0,4.0,0.0,262738.58,167000.0,47.0,4.0,fiduciaria,19.26
673883,optima,52.0,femenino,casado,35008.0,25.0,967272.0,963704.0,3568.0,2.0,0.0,,50000.0,49.0,5.0,fiduciaria,15.71
168104,optima,35.0,masculino,casado,125922.0,21.0,1235258.0,1198847.0,36411.0,4.0,1.0,,1147000.0,301.0,4.0,hipotecaria,6.38
717727,optima,40.0,femenino,divorciado,42471.0,29.0,135704.0,121664.0,14040.0,2.0,2.0,151802.62,342000.0,51.0,3.0,fiduciaria,16.03
170516,premier,42.0,masculino,casado,101828.0,19.0,275632.0,260153.0,15479.0,1.0,1.0,36381.9,488000.0,62.0,4.0,fiduciaria,13.46
306488,privada,61.0,masculino,casado,65431.0,5.0,7256667.0,125963.0,7130704.0,1.0,2.0,546277.11,275000.0,25.0,2.0,autoliquidable,9.19
721152,optima,33.0,masculino,casado,146785.0,8.0,611615.0,601447.0,10168.0,3.0,2.0,598872.3,40000.0,69.0,4.0,fiduciaria,10.38
481099,optima,36.0,femenino,casado,126523.0,4.0,122863.0,84395.0,38468.0,3.0,0.0,515867.7,445000.0,60.0,4.0,fiduciaria,17.16
517594,optima,40.0,femenino,casado,310862.0,16.0,384239.0,329073.0,55166.0,2.0,1.0,190560.8,41000.0,54.0,6.0,fiduciaria,22.24
989486,optima,58.0,femenino,casado,52143.0,33.0,776305.0,748646.0,27659.0,3.0,1.0,12473.28,617000.0,50.0,4.0,fiduciaria,15.9
876942,optima,49.0,femenino,casado,37120.0,31.0,206260.0,187445.0,18815.0,4.0,2.0,243519.79,623000.0,54.0,4.0,fiduciaria,13.94
344402,premier,42.0,femenino,casado,90810.0,5.0,419208.0,343071.0,76137.0,3.0,2.0,450529.65,520000.0,65.0,3.0,fiduciaria,13.43
826676,optima,39.0,masculino,casado,101791.0,12.0,483307.0,446471.0,36836.0,3.0,0.0,1393407.67,117000.0,56.0,5.0,fiduciaria,16.34
447984,premier,31.0,masculino,casado,116561.0,135.0,395177.0,10767.0,384410.0,4.0,3.0,,2484000.0,119.0,4.0,hipotecaria,6.7
171501,premier,41.0,masculino,casado,86593.0,1.0,863210.0,789197.0,74013.0,1.0,4.0,425771.59,102000.0,52.0,2.0,prendas,7.48
265118,optima,53.0,masculino,soltero,,26.0,885652.0,787335.0,98317.0,2.0,1.0,58725.16,696000.0,221.0,3.0,hipotecaria,7.59
425138,optima,35.0,masculino,soltero,32378.0,1.0,324153.0,323896.0,257.0,1.0,0.0,294609.39,142000.0,69.0,2.0,fiduciaria_prendas,8.37
976030,premier,53.0,masculino,casado,90233.0,7.0,952872.0,669216.0,283656.0,2.0,3.0,,892000.0,401.0,3.0,hipotecaria,6.69
935571,optima,42.0,femenino,soltero,31450.0,2.0,386293.0,326177.0,60116.0,1.0,0.0,869207.27,120000.0,85.0,2.0,fiduciaria_prendas,8.58
555971,optima,49.0,femenino,casado,283147.0,33.0,602213.0,593885.0,8328.0,3.0,1.0,90989.48,108000.0,55.0,5.0,fiduciaria,15.65
459092,optima,36.0,femenino,casado,39225.0,19.0,120498.0,100409.0,20089.0,6.0,1.0,1746360.56,1015000.0,61.0,4.0,fiduciaria,14.8
572276,optima,41.0,femenino,divorciado,120903.0,0.0,1243205.0,1206386.0,36819.0,4.0,1.0,682650.75,116000.0,61.0,5.0,fiduciaria,12.41
791584,premier,26.0,femenino,casado,86005.0,1.0,1923144.0,1874351.0,48793.0,4.0,1.0,378610.65,505000.0,52.0,4.0,fiduciaria,12.7
846232,optima,43.0,masculino,casado,94127.0,43.0,1197682.0,1197670.0,12.0,2.0,0.0,204169.08,972000.0,277.0,3.0,fiduciaria_bienes_inmuebles,6.9
936586,optima,33.0,femenino,soltero,35061.0,9.0,383169.0,241642.0,141527.0,2.0,2.0,1435533.32,246000.0,184.0,3.0,hipotecaria,6.93
437407,optima,46.0,femenino,divorciado,39491.0,17.0,514600.0,487443.0,27157.0,2.0,1.0,531602.68,218000.0,58.0,4.0,fiduciaria,13.82
178957,optima,32.0,masculino,divorciado,48678.0,33.0,293408.0,288617.0,4791.0,5.0,0.0,980517.23,41000.0,73.0,4.0,fiduciaria,13.42
726558,premier,63.0,masculino,casado,87713.0,4.0,1482426.0,1469067.0,13359.0,4.0,5.0,,453000.0,59.0,4.0,fiduciaria,10.29
753749,optima,36.0,femenino,casado,,73.0,276948.0,276920.0,28.0,1.0,0.0,891667.84,529000.0,203.0,3.0,fiduciaria_bienes_inmuebles,8.23
256516,optima,46.0,masculino,casado,,2.0,447390.0,440780.0,6610.0,3.0,1.0,557383.92,231000.0,40.0,4.0,fiduciaria,14.9
734688,privada,49.0,masculino,casado,304909.0,39.0,2635098.0,647157.0,1987941.0,3.0,2.0,8179985.18,518000.0,187.0,2.0,hipotecaria,7.02
582320,premier,34.0,femenino,casado,100565.0,21.0,195859.0,171389.0,24470.0,2.0,1.0,346020.79,992000.0,55.0,3.0,fiduciaria,11.59
387538,optima,58.0,femenino,casado,,1.0,77459.0,68467.0,8992.0,3.0,1.0,114357.51,686000.0,48.0,2.0,fiduciaria,16.12
168047,premier,46.0,femenino,soltero,83157.0,16.0,1987172.0,1978177.0,8995.0,7.0,2.0,1348525.23,76000.0,73.0,4.0,fiduciaria,13.28
471493,optima,40.0,masculino,casado,,2.0,169563.0,164876.0,4687.0,4.0,1.0,1166494.69,119000.0,66.0,3.0,fiduciaria,16.26
604210,optima,71.0,femenino,casado,44835.0,3.0,54711.0,13326.0,41385.0,4.0,0.0,362250.48,19000.0,66.0,4.0,fiduciaria,22.51
658000,premier,53.0,femenino,casado,82006.0,36.0,1184539.0,1128757.0,55782.0,3.0,2.0,,530000.0,53.0,5.0,fiduciaria,11.28
547241,premier,45.0,masculino,divorciado,116230.0,73.0,740789.0,606587.0,134202.0,4.0,3.0,23266.33,952000.0,258.0,3.0,hipotecaria,7.0
772529,optima,50.0,masculino,casado,139743.0,22.0,20525.0,469.0,20056.0,8.0,1.0,359425.86,489000.0,49.0,3.0,fiduciaria,15.96
322036,optima,45.0,masculino,divorciado,29115.0,46.0,866217.0,821503.0,44714.0,3.0,1.0,181331.32,1445000.0,204.0,3.0,hipotecaria,7.56
968112,optima,42.0,masculino,casado,133061.0,42.0,577054.0,566160.0,10894.0,3.0,2.0,2157547.28,78000.0,41.0,6.0,fiduciaria,14.48
137323,optima,27.0,femenino,casado,172806.0,31.0,273187.0,268528.0,4659.0,1.0,1.0,15623.68,221000.0,58.0,5.0,fiduciaria,13.23
227835,optima,67.0,femenino,soltero,37521.0,20.0,971744.0,964916.0,6828.0,3.0,2.0,457197.69,139000.0,61.0,4.0,fiduciaria,13.58
259433,privada,51.0,femenino,casado,92993.0,9.0,1327044.0,70889.0,1256155.0,1.0,2.0,127948.23,336000.0,28.0,2.0,autoliquidable,9.05
462695,optima,59.0,femenino,casado,43703.0,27.0,1322716.0,1316961.0,5755.0,1.0,0.0,1259609.99,153000.0,70.0,3.0,fiduciaria_prendas,8.31
453547,optima,42.0,femenino,soltero,115828.0,4.0,943438.0,936463.0,6975.0,1.0,2.0,111724.37,181000.0,61.0,3.0,fiduciaria_prendas,7.86
177252,premier,44.0,femenino,casado,90697.0,8.0,464900.0,462100.0,2800.0,2.0,3.0,606738.41,527000.0,49.0,3.0,fiduciaria,13.3
292596,privada,51.0,masculino,soltero,197547.0,8.0,6176583.0,4268352.0,1908231.0,2.0,3.0,528584.88,1267000.0,175.0,2.0,hipotecaria,7.17
237067,optima,36.0,femenino,soltero,122949.0,1.0,78657.0,40925.0,37732.0,3.0,0.0,146544.5,182000.0,55.0,3.0,fiduciaria,14.97
986244,optima,43.0,femenino,casado,39471.0,16.0,694940.0,675177.0,19763.0,3.0,1.0,187851.38,215000.0,56.0,3.0,fiduciaria,16.62
214944,optima,43.0,masculino,casado,43955.0,6.0,493169.0,490329.0,2840.0,2.0,4.0,130153.26,113000.0,70.0,5.0,fiduciaria,12.96
218413,optima,41.0,masculino,soltero,50918.0,3.0,1024530.0,1020678.0,3852.0,2.0,1.0,150039.24,116000.0,63.0,4.0,fiduciaria,15.24
947500,premier,36.0,femenino,casado,96275.0,10.0,418036.0,340171.0,77865.0,5.0,1.0,2090844.87,54000.0,58.0,4.0,fiduciaria,19.21
912454,optima,57.0,masculino,casado,115414.0,16.0,457730.0,421039.0,36691.0,2.0,3.0,212954.04,107000.0,57.0,5.0,fiduciaria,14.13
308978,optima,27.0,femenino,casado,140375.0,54.0,618311.0,597849.0,20462.0,3.0,2.0,345335.67,112000.0,61.0,5.0,fiduciaria,21.06
286807,premier,33.0,masculino,casado,102586.0,64.0,2249471.0,2198071.0,51400.0,3.0,3.0,2435.21,1244000.0,213.0,4.0,hipotecaria,5.94
597662,premier,39.0,femenino,soltero,79980.0,1.0,776556.0,605634.0,170922.0,4.0,3.0,98641.7,156000.0,120.0,3.0,hipotecaria,5.98
881803,optima,37.0,masculino,viudo,40501.0,6.0,397029.0,365554.0,31475.0,2.0,2.0,946442.96,77000.0,45.0,4.0,fiduciaria,15.16
733642,optima,41.0,femenino,divorciado,154110.0,7.0,512616.0,505887.0,6729.0,2.0,1.0,484822.68,665000.0,253.0,3.0,hipotecaria,7.64
131364,optima,39.0,femenino,soltero,219843.0,9.0,366932.0,365928.0,1004.0,3.0,1.0,940052.95,202000.0,57.0,4.0,fiduciaria,14.01
262827,optima,47.0,masculino,casado,155218.0,0.0,331824.0,311819.0,20005.0,2.0,0.0,,396000.0,58.0,4.0,fiduciaria,19.0
980638,optima,52.0,masculino,casado,67561.0,28.0,683244.0,681437.0,1807.0,3.0,3.0,590975.14,453000.0,38.0,4.0,fiduciaria,13.84
417181,optima,41.0,masculino,casado,90526.0,23.0,266039.0,259404.0,6635.0,2.0,2.0,260461.76,603000.0,76.0,4.0,fiduciaria,11.72
225003,optima,28.0,femenino,casado,,15.0,1680631.0,1614257.0,66374.0,3.0,1.0,291911.43,334000.0,188.0,3.0,hipotecaria,6.7
609778,optima,48.0,femenino,casado,,53.0,112569.0,101890.0,10679.0,1.0,1.0,1101807.16,203000.0,45.0,4.0,fiduciaria,17.36
190327,optima,50.0,femenino,casado,64329.0,1.0,285741.0,272665.0,13076.0,2.0,0.09943993735504791,,230000.0,69.0,5.0,fiduciaria,12.95
852926,optima,29.0,femenino,soltero,37129.0,9.0,50681.0,44465.0,6216.0,4.0,1.0,1638924.38,187000.0,61.0,3.0,fiduciaria,19.02
800887,premier,45.0,femenino,casado,95833.0,4.0,1118839.0,975163.0,143676.0,3.0,0.005650493621560226,59614.67,154000.0,80.0,4.0,fiduciaria,10.93
227377,optima,39.0,masculino,casado,66289.0,6.0,141030.0,135650.0,5380.0,3.0,0.0,550071.92,99000.0,63.0,4.0,fiduciaria,15.95
796852,optima,51.0,masculino,casado,,7.0,991701.0,950688.0,41013.0,1.0,1.0,,47000.0,44.0,5.0,fiduciaria,15.3
953280,optima,50.0,masculino,divorciado,62968.0,69.0,727340.0,685044.0,42296.0,2.0,0.0,3271538.65,304000.0,305.0,4.0,hipotecaria,7.11
305451,optima,53.0,femenino,casado,220625.0,3.0,832913.0,747475.0,85438.0,1.0,2.0,343742.24,164000.0,66.0,4.0,fiduciaria,13.55
363223,optima,58.0,femenino,casado,28548.0,252.0,462331.0,438898.0,23433.0,2.0,1.0,1804809.2,537000.0,353.0,4.0,hipotecaria,6.78
775269,optima,36.0,masculino,divorciado,29256.0,126.0,362824.0,351215.0,11609.0,2.0,0.27243629966670235,63417.86,729000.0,253.0,3.0,hipotecaria,7.82
295960,optima,42.0,masculino,casado,71615.0,33.0,578307.0,568244.0,10063.0,3.0,1.0,1021178.14,355000.0,47.0,4.0,fiduciaria,17.54
476445,optima,40.0,masculino,casado,,18.0,371095.0,284126.0,86969.0,2.0,2.0,168300.49,230000.0,37.0,4.0,fiduciaria,14.77
462395,premier,40.0,masculino,soltero,,12.0,777759.0,762892.0,14867.0,7.0,2.0,168927.15,2299000.0,80.0,4.0,fiduciaria,10.34
769904,optima,61.0,femenino,soltero,110787.0,43.0,1090154.0,1032712.0,57442.0,2.0,2.0,,178000.0,42.0,6.0,fiduciaria,14.08
436374,optima,44.0,femenino,casado,,88.0,440736.0,419154.0,21582.0,1.0,1.0,20693.24,1159000.0,360.0,3.0,hipotecaria,7.05
115388,premier,59.0,masculino,viudo,90608.0,19.0,1528486.0,1440344.0,88142.0,3.0,2.0,,64000.0,73.0,4.0,fiduciaria,11.57
959713,premier,61.0,masculino,casado,92334.0,11.0,199278.0,108834.0,90444.0,2.0,3.0,506153.8,925000.0,57.0,3.0,fiduciaria,12.97
643123,optima,63.0,femenino,soltero,,35.0,214399.0,185865.0,28534.0,2.0,1.0,326130.47,164000.0,58.0,5.0,fiduciaria,15.23
449881,privada,30.0,femenino,divorciado,102343.0,1.0,669275.0,661224.0,8051.0,1.0,4.0,8158.32,517000.0,153.0,2.0,fiduciaria_bienes_inmuebles,6.12
769223,premier,46.0,masculino,casado,95832.0,28.0,113989.0,101916.0,12073.0,2.0,6.0,1445.34,153000.0,72.0,2.0,fiduciaria,10.76
894409,optima,31.0,femenino,casado,73262.0,3.0,103612.0,35444.0,68168.0,3.0,1.0,10605.89,225000.0,46.0,3.0,fiduciaria,20.97
311571,optima,45.0,femenino,soltero,57351.0,6.0,388451.0,380559.0,7892.0,4.0,0.027192106107085112,244125.03,129000.0,42.0,5.0,fiduciaria,15.24
663907,optima,51.0,masculino,soltero,196142.0,8.0,100346.0,65209.0,35137.0,4.0,1.0,32884.01,269000.0,65.0,3.0,fiduciaria,23.9
469446,premier,42.0,masculino,soltero,96338.0,4.0,1692969.0,1605497.0,87472.0,4.0,2.0,3791545.78,19000.0,44.0,4.0,fiduciaria,13.71
492856,optima,48.0,femenino,viudo,26599.0,3.0,213624.0,212674.0,950.0,2.0,2.0,586214.98,346000.0,57.0,5.0,fiduciaria,16.98
697852,optima,39.0,masculino,casado,48001.0,4.0,477920.0,457237.0,20683.0,5.0,1.0,1108508.49,475000.0,37.0,4.0,fiduciaria,14.47
562417,premier,54.0,masculino,soltero,98392.0,340.0,2474314.0,2336367.0,137947.0,4.0,2.0,35048.28,1694000.0,170.0,4.0,hipotecaria,7.11
430346,optima,58.0,masculino,casado,107200.0,1.0,831467.0,818852.0,12615.0,2.0,1.0,,304000.0,64.0,4.0,fiduciaria,13.9
771386,premier,42.0,masculino,soltero,110765.0,7.0,466220.0,258832.0,207388.0,4.0,1.0,588575.45,248000.0,74.0,4.0,fiduciaria,10.15
593847,optima,44.0,femenino,soltero,79988.0,12.0,1273443.0,1254422.0,19021.0,3.0,1.0,1980682.17,1627000.0,380.0,3.0,hipotecaria,5.92
396077,premier,35.0,femenino,casado,99319.0,11.0,499897.0,229547.0,270350.0,2.0,1.0,75524.94,1612000.0,286.0,2.0,hipotecaria,7.62
985815,premier,47.0,masculino,casado,,25.0,3486671.0,3339863.0,146808.0,5.0,3.0,186499.24,670000.0,96.0,4.0,hipotecaria,7.06
620048,optima,34.0,masculino,divorciado,74556.0,5.0,520679.0,516677.0,4002.0,1.0,2.0,6009.64,2293000.0,326.0,2.0,fiduciaria_bienes_inmuebles,7.12
149638,premier,43.0,masculino,casado,,12.0,500704.0,457228.0,43476.0,1.0,0.0,99452.51,1890000.0,422.0,2.0,fiduciaria_bienes_inmuebles,7.89
466707,optima,44.0,masculino,divorciado,126508.0,7.0,444345.0,385837.0,58508.0,7.0,1.0,117996.29,321000.0,56.0,4.0,fiduciaria,15.65
548812,premier,35.0,masculino,casado,116672.0,0.0,399308.0,343422.0,55886.0,5.0,3.0,380789.12,1845000.0,232.0,2.0,hipotecaria,6.68
590007,optima,39.0,femenino,casado,73009.0,4.0,376978.0,112874.0,264104.0,1.0,2.0,3779.83,121000.0,41.0,3.0,autoliquidable,8.09
884971,optima,32.0,femenino,divorciado,56922.0,8.0,467345.0,464306.0,3039.0,1.0,1.0,166804.4,139000.0,52.0,3.0,prendas,8.29
723111,optima,73.0,masculino,casado,40519.0,1.0,304226.0,284887.0,19339.0,4.0,2.0,678786.36,124000.0,57.0,4.0,fiduciaria,15.3
956549,optima,37.0,masculino,soltero,32283.0,8.0,47841.0,29989.0,17852.0,4.0,2.0,352797.26,334000.0,50.0,2.0,fiduciaria,13.42
375668,optima,24.0,femenino,viudo,143478.0,22.0,632478.0,610060.0,22418.0,3.0,0.0,105370.01,343000.0,51.0,6.0,fiduciaria,11.89
499376,privada,51.0,femenino,soltero,234561.0,22.0,1976589.0,1911716.0,64873.0,2.0,4.0,705565.08,341000.0,240.0,2.0,hipotecaria,6.89
941963,premier,41.0,femenino,soltero,97823.0,13.0,2616588.0,2593332.0,23256.0,4.0,4.0,107423.87,173000.0,44.0,3.0,fiduciaria,13.88
546740,optima,44.0,masculino,casado,175078.0,74.0,181016.0,126154.0,54862.0,3.0,1.0,,51000.0,49.0,5.0,fiduciaria,17.49
592623,optima,39.0,masculino,casado,52922.0,70.0,39245.0,20738.0,18507.0,3.0,1.0,558629.72,419000.0,30.0,5.0,fiduciaria,14.6
811109,premier,39.0,masculino,casado,101493.0,42.0,591253.0,590946.0,307.0,4.0,1.0,368877.6,239000.0,56.0,5.0,fiduciaria,14.2
930552,optima,44.0,masculino,casado,,16.0,1513423.0,1510680.0,2743.0,2.0,2.0,144396.88,479000.0,48.0,6.0,fiduciaria,13.23
476484,optima,26.0,masculino,divorciado,,16.0,221575.0,97945.0,123630.0,3.0,1.0,23265.92,173000.0,9.0,4.0,autoliquidable,7.71
228376,optima,45.0,femenino,casado,166282.0,26.0,62452.0,33481.0,28971.0,2.0,0.0,607664.84,101000.0,54.0,3.0,fiduciaria,17.93
715036,optima,56.0,masculino,casado,,9.0,431986.0,406826.0,25160.0,1.0,3.0,518416.05,123000.0,28.0,4.0,fiduciaria,14.36
815311,optima,35.0,femenino,soltero,111009.0,9.0,177386.0,137592.0,39794.0,2.0,1.0,381753.97,232000.0,36.0,5.0,fiduciaria,15.05
196717,premier,38.0,masculino,casado,99676.0,30.0,60268.0,29582.0,30686.0,5.0,2.0,493151.03,109000.0,78.0,4.0,fiduciaria,11.96
339639,optima,32.0,masculino,casado,108529.0,26.0,171353.0,122056.0,49297.0,5.0,1.0,1140875.19,99000.0,56.0,4.0,fiduciaria,16.52
875841,premier,41.0,femenino,divorciado,89457.0,57.0,1845199.0,1766503.0,78696.0,4.0,2.0,205989.81,514000.0,59.0,6.0,fiduciaria,11.48
699723,optima,26.0,masculino,casado,31940.0,180.0,900384.0,893566.0,6818.0,3.0,3.0,,1321000.0,272.0,4.0,hipotecaria,6.41
573800,optima,42.0,femenino,casado,,6.0,159925.0,156734.0,3191.0,1.0,2.0,493192.31,41000.0,53.0,4.0,fiduciaria,18.58
912218,premier,47.0,femenino,soltero,,6.0,608172.0,452384.0,155788.0,5.0,2.0,,94000.0,67.0,2.0,fiduciaria,12.91
937172,premier,65.0,femenino,soltero,80626.0,5.0,1366847.0,303708.0,1063139.0,5.0,2.0,280887.03,284000.0,28.0,2.0,autoliquidable,8.26
268923,premier,60.0,femenino,soltero,108425.0,1.0,553071.0,311231.0,241840.0,4.0,1.0,234110.52,222000.0,54.0,4.0,fiduciaria,10.37
662086,optima,28.0,masculino,soltero,37148.0,51.0,214721.0,141265.0,73456.0,2.0,0.0,564268.2,220000.0,48.0,5.0,fiduciaria,16.14
724350,premier,56.0,masculino,casado,104768.0,22.0,525842.0,467777.0,58065.0,4.0,2.0,,1043000.0,47.0,5.0,fiduciaria,11.83
867196,optima,29.0,masculino,casado,172681.0,1.0,23562.0,21714.0,1848.0,2.0,2.0,14195.3,44000.0,68.0,3.0,fiduciaria,10.65
229253,optima,37.0,femenino,soltero,,2.0,167214.0,35078.0,132136.0,3.0,1.0,518548.73,43000.0,46.0,4.0,fiduciaria,18.28
770015,optima,35.0,femenino,casado,35481.0,2.0,85551.0,72945.0,12606.0,1.0,0.0,149258.19,222000.0,71.0,1.0,fiduciaria_prendas,8.99
858293,optima,53.0,masculino,casado,44538.0,10.0,180683.0,103889.0,76794.0,1.0,2.0,,72000.0,72.0,2.0,fiduciaria_prendas,8.74
496907,optima,58.0,femenino,casado,50980.0,1.0,591403.0,567227.0,24176.0,5.0,3.0,172941.43,547000.0,53.0,4.0,fiduciaria,14.32
856577,optima,46.0,masculino,casado,,14.0,614826.0,600118.0,14708.0,3.0,0.0,470951.05,84000.0,70.0,4.0,fiduciaria,11.21
597521,premier,40.0,masculino,casado,114423.0,5.0,283907.0,74807.0,209100.0,6.0,2.0,2287271.35,254000.0,55.0,2.0,prendas,8.01
567130,premier,42.0,femenino,casado,83057.0,19.0,428235.0,353083.0,75152.0,2.0,2.0,1217761.98,487000.0,65.0,3.0,fiduciaria,12.58
102175,optima,60.0,masculino,soltero,139968.0,50.0,245116.0,237887.0,7229.0,1.0,1.0,254284.22,108000.0,56.0,5.0,fiduciaria,16.37
700139,optima,29.0,femenino,soltero,51279.0,7.0,304790.0,248646.0,56144.0,1.0,0.0,1470254.42,307000.0,77.0,3.0,fiduciaria_prendas,8.42
820058,premier,36.0,masculino,casado,113367.0,76.0,351256.0,308634.0,42622.0,2.0,1.0,6675.69,1293000.0,270.0,4.0,hipotecaria,6.96
514199,optima,44.0,masculino,casado,48386.0,5.0,53368.0,49527.0,3841.0,1.0,2.0,966111.82,117000.0,62.0,3.0,fiduciaria,15.52
278008,optima,49.0,femenino,divorciado,47117.0,14.0,977693.0,930946.0,46747.0,3.0,1.0,198508.31,193000.0,62.0,4.0,fiduciaria,14.2
129552,optima,65.0,masculino,casado,34274.0,29.0,387395.0,360265.0,27130.0,2.0,2.0,89524.02,129000.0,58.0,4.0,fiduciaria,14.12
915846,optima,55.0,femenino,casado,,8.0,352284.0,339996.0,12288.0,2.0,1.0,,901000.0,284.0,3.0,hipotecaria,7.9
285703,optima,38.0,masculino,divorciado,289288.0,32.0,246713.0,241417.0,5296.0,2.0,2.0,201664.48,118000.0,47.0,4.0,fiduciaria,16.15
569835,premier,56.0,masculino,casado,94461.0,18.0,2786141.0,2693923.0,92218.0,6.0,4.0,272887.78,217000.0,44.0,4.0,fiduciaria,15.0
283174,optima,36.0,femenino,casado,172897.0,61.0,127370.0,102164.0,25206.0,2.0,3.0,,109000.0,64.0,4.0,fiduciaria,16.6
792762,premier,39.0,masculino,casado,85036.0,19.0,981719.0,318847.0,662872.0,1.0,2.0,198404.9,80000.0,49.0,2.0,prendas,8.21
658186,optima,62.0,femenino,casado,422189.0,38.0,592457.0,530857.0,61600.0,2.0,2.0,269031.69,29000.0,47.0,6.0,fiduciaria,18.67
850173,optima,45.0,femenino,soltero,44366.0,19.0,587949.0,572057.0,15892.0,1.0,3.0,,432000.0,221.0,3.0,hipotecaria,7.48
868919,optima,42.0,masculino,casado,124877.0,4.0,1061290.0,1039364.0,21926.0,1.0,2.0,456226.8,263000.0,59.0,4.0,fiduciaria,10.63
430876,optima,45.0,masculino,casado,52935.0,75.0,63502.0,51298.0,12204.0,6.0,2.0,75281.06,272000.0,61.0,6.0,fiduciaria,16.7
295397,optima,44.0,masculino,casado,140102.0,10.0,766847.0,739342.0,27505.0,2.0,0.0,35010.13,422000.0,174.0,3.0,fiduciaria_bienes_inmuebles,7.49
343132,optima,34.0,masculino,casado,33936.0,73.0,458812.0,406546.0,52266.0,3.0,1.0,6119845.57,671000.0,341.0,4.0,hipotecaria,6.53
616752,optima,27.0,masculino,casado,224569.0,13.0,186317.0,154480.0,31837.0,8.0,1.0,485524.61,187000.0,53.0,4.0,fiduciaria,22.14
605284,optima,37.0,masculino,casado,45532.0,10.0,709741.0,699021.0,10720.0,1.0,1.0,260954.77,75000.0,65.0,4.0,fiduciaria,18.49
704144,premier,38.0,masculino,soltero,107083.0,0.0,339464.0,55030.0,284434.0,2.0,2.0,58838.56,374000.0,264.0,2.0,hipotecaria,6.98
159733,optima,36.0,masculino,casado,80446.0,2.0,326576.0,286235.0,40341.0,2.0,1.0,2446876.71,86000.0,72.0,4.0,fiduciaria,11.66
245093,optima,39.0,femenino,soltero,136189.0,13.0,966060.0,933558.0,32502.0,2.0,1.0,257801.48,243000.0,55.0,4.0,fiduciaria,13.82
497295,optima,50.0,masculino,soltero,66565.0,40.0,72483.0,71968.0,515.0,2.0,1.0,2326.3,47000.0,50.0,4.0,fiduciaria,20.7
287923,optima,35.0,masculino,divorciado,,29.0,71952.0,41985.0,29967.0,4.0,2.0,493714.96,251000.0,62.0,4.0,fiduciaria,14.3
266990,optima,45.0,femenino,casado,46653.0,3.0,88801.0,64204.0,24597.0,1.0,2.0,1076215.59,347000.0,58.0,3.0,fiduciaria,17.4
622252,premier,24.0,femenino,casado,86060.0,32.0,682119.0,542082.0,140037.0,5.0,2.0,,312000.0,61.0,4.0,fiduciaria,15.32
532835,premier,69.0,femenino,soltero,91825.0,2.0,799381.0,229671.0,569710.0,4.0,2.0,350652.07,106000.0,99.0,2.0,autoliquidable,8.53
338149,optima,44.0,masculino,casado,97575.0,1.0,182641.0,177371.0,5270.0,4.0,2.0,1298683.69,122000.0,75.0,4.0,fiduciaria,10.06
468318,optima,31.0,femenino,soltero,,17.0,206642.0,152439.0,54203.0,4.0,1.0,539333.22,117000.0,41.0,5.0,fiduciaria,15.15
677252,optima,61.0,femenino,divorciado,,8.0,2076829.0,2062751.0,14078.0,3.0,2.0,,179000.0,62.0,5.0,fiduciaria,13.81
313612,optima,50.0,femenino,soltero,,33.0,481336.0,473072.0,8264.0,4.0,2.0,,337000.0,110.0,3.0,hipotecaria,7.49
220887,optima,29.0,masculino,divorciado,,16.0,1597118.0,1580508.0,16610.0,2.0,1.0,12616.03,181000.0,54.0,4.0,fiduciaria,14.53
393778,optima,24.0,masculino,casado,,16.0,359837.0,338502.0,21335.0,1.0,2.0,1207439.3,113000.0,77.0,4.0,fiduciaria_prendas,8.52
851250,optima,43.0,femenino,viudo,28768.0,3.0,53953.0,42026.0,11927.0,1.0,0.0,445475.43,232000.0,33.0,3.0,fiduciaria,13.21
200370,optima,35.0,femenino,casado,86608.0,33.0,454813.0,433637.0,21176.0,2.0,2.0,394546.67,93000.0,68.0,5.0,fiduciaria,12.22
148057,optima,44.0,femenino,casado,35831.0,30.0,1919624.0,1915998.0,3626.0,3.0,3.0,70142.53,315000.0,174.0,2.0,hipotecaria,7.38
